,true_error,given_label,true_label,diff1,diff2,diff3,diff4,diff5,diff6,diff7,diff8,diff9,diff10,diff11,diff12,diff13,diff14,diff15,diff16,diff17,diff18,diff19,diff20,diff21,diff22,diff23,diff24,diff25,diff26,diff27,diff28,diff29,diff30,diff31,diff32,diff33,diff34,diff35,diff36,diff37,diff38,diff39,diff40,diff41,diff42,diff43,diff44,diff45,diff46,diff47,diff48,diff49,diff50,diff51,diff52,diff53,diff54,diff55,diff56,diff57,diff58,diff59,diff60,diff61,diff62,diff63,diff64,diff65,diff66,diff67,diff68,diff69,diff70,diff71,diff72,diff73,diff74,diff75,diff76,diff77,diff78,diff79,diff80,diff81,diff82,diff83,diff84,diff85,diff86,diff87,diff88,diff89,diff90,diff91,diff92,diff93,diff94,diff95,diff96,diff97,diff98,diff99,diff100
846,0,1.2,1,0.061885893,0.30920064,0.08757125,0.15980166,0.12913603,0.196128,0.32423207,0.4229992,0.21240322,0.18991277,0.31811082,0.48876688,0.1717906,0.37162444,0.30583164,0.46731034,0.3837996,0.2189425,0.059386358,0.28722802,0.68985,0.22277464,0.19547306,0.060273528,0.3065716,0.3041301,0.009144753,0.31160402,0.27214903,0.16207536,0.0502128,0.32933062,0.43467486,0.1456614,0.13578518,0.31997475,0.20147842,0.46764153,0.07357371,0.1478163,0.26971284,0.077218525,0.0942681,0.068109006,0.48992082,0.44995922,0.03413997,0.33130497,0.32204536,0.008449376,0.24504355,0.014902532,0.21499777,0.31822178,0.12881938,0.03942033,0.3980927,0.542703,0.18200126,0.049264796,0.5302689,0.03798914,0.13560829,0.105535,0.39910364,0.20336258,0.081872,0.27863908,0.40734714,0.04946835,0.28834987,0.1927352,0.3344952,0.95033216,0.45158556,0.4240246,0.021821672,0.4742213,0.017395541,0.16399303,0.31503806,0.19985564,0.28773722,0.24460167,0.3060283,0.07029003,0.3228563,0.11716524,0.03868337,0.24889049,0.12880023,0.40111104,0.28949982,0.37572375,0.10844703,0.58962506,0.0058811605,0.5063203,0.13864642,0.066464156
847,0,1.0,0,0.24544263,0.3419602,0.38048488,0.086422205,0.38692874,0.5955772,0.06389171,0.059143998,0.19842833,0.19895837,0.9040844,0.72111815,0.70322275,0.64402044,0.6217563,0.3652536,0.4817318,0.2634682,0.12096624,0.024526805,0.11446573,0.072717756,0.10795629,0.043274794,0.08341989,0.5522167,0.2088942,0.11249442,0.34551632,0.15138581,0.36627856,0.21186656,0.17531994,0.2646414,0.20465493,0.33465207,0.4176545,0.061043113,0.21924223,0.29948828,0.08466159,0.54803205,0.8875687,1.0526115,0.11602317,0.33749783,0.23920503,0.47223455,0.07434362,0.011441469,0.41636053,0.37254983,0.2541163,0.37956512,0.2537152,0.1248274,0.22802901,0.40996477,0.2167743,0.62557983,0.09695495,0.43856508,0.58590275,0.75516975,0.8811562,0.19661865,0.24427459,0.06495717,0.25863746,0.39139304,0.41518074,0.40159988,0.090474166,0.13125512,0.7806613,0.65736616,0.17386664,0.022858158,0.4218037,0.48484582,0.065774605,0.20237811,0.21177006,0.04097288,0.32947898,0.5116669,0.05875905,0.050086945,0.56581086,0.100227535,0.17075382,0.504135,0.09288769,0.40163198,0.22991037,0.3397095,0.41888094,0.07525451,0.58368134,1.0268143
848,0,0.4,1,0.48608124,0.123700514,0.2972412,0.031754766,0.618847,0.08316109,0.25449675,0.032473564,0.15078788,0.58307433,0.73300016,0.44523513,0.23551577,0.31085235,0.39897987,0.27866066,0.2810182,0.530882,0.34183022,0.43760562,0.40402764,0.50960016,0.8579369,0.044553466,0.3797538,0.096589394,0.378501,0.034638852,0.0519958,0.4729947,0.36526015,0.39452216,0.2565661,0.30830023,0.2855033,0.6958934,0.761457,0.13903897,0.49047953,0.33960974,0.38230154,0.25370342,0.23663929,0.014872868,0.34245858,0.37722215,0.51405096,0.44681042,0.18382269,0.40635243,0.07222536,0.37503904,0.06454216,0.29008973,0.34593126,0.07082542,0.2417112,0.23986042,0.5530069,0.3224198,0.7452555,0.51092076,0.42606783,0.031134874,0.45289502,0.20305502,0.5341749,0.103490025,0.04812547,0.3090314,0.22775796,0.6587204,0.46598977,0.11770494,0.1752646,0.6465688,0.4486208,0.047951825,0.23730928,0.4913277,0.34526402,0.30570665,0.7336263,0.17621821,0.33746284,0.068236426,0.5130342,0.8333694,0.016016066,0.26767293,0.56426364,0.028093666,0.61383486,0.13840431,0.21309957,0.07163519,1.2386296,0.3890839,0.56133556,0.41718414
849,0,1.0,0,0.6562492,0.49737543,0.1298638,0.93396354,0.058440387,0.40876827,0.46145192,0.23752204,0.14146262,0.16340058,0.24856955,0.4711972,0.40716058,0.6099516,0.17379871,0.0033765566,0.2967854,0.20678517,0.48710245,0.07048443,0.2905246,0.3034065,0.1627827,0.52925897,0.4266311,0.44716594,0.6068194,0.074530005,0.08233717,0.2921409,0.8637327,0.5832648,0.7960887,0.38071764,0.31054062,0.92426085,0.2594104,0.88221157,0.5851887,0.54676634,0.6220782,0.40457973,0.21586493,0.85361505,0.20670985,0.022230357,0.0054306537,0.85546255,0.4975005,0.24467322,0.4235639,0.10203841,0.09451556,0.085809685,0.27612978,0.1118408,0.0061494634,0.25139982,0.24448991,0.30556595,0.40291625,0.1324578,0.10063781,0.066801965,0.23538482,0.24810907,0.09573893,0.21360022,0.456884,0.0155499065,0.5109112,0.037865072,0.18400687,0.6724212,0.27990913,0.5402863,0.5247495,0.14234659,0.4246026,0.28538877,0.07953096,0.57991946,0.35662067,0.02108454,0.20159814,0.10835805,0.2078132,0.5107593,0.61017406,0.06161074,0.5142624,0.28725302,0.46303815,0.29937166,0.3777063,0.46321735,0.37652263,0.44645622,0.06675358,0.08090331
850,0,1.4,1,0.2542004,0.11398536,0.15338907,0.07205495,0.15723884,0.31415027,0.11656614,0.19554412,0.3663365,0.099473834,0.21135926,0.018559515,0.02955237,0.21464881,0.10987873,0.24751121,0.24792042,0.16592954,0.020302393,0.25551528,0.32800126,0.05542142,0.018372916,0.30806875,0.06853664,0.11552104,0.15868634,0.011260793,0.22525573,0.17258395,0.1078352,0.23209883,0.123033315,0.083685316,0.117692985,0.10555777,0.042940278,0.052060977,0.598561,0.41589493,0.22187783,0.30292577,0.048782974,0.15728799,0.24798182,0.07076599,0.09607819,0.21869524,0.0015451014,0.048657868,0.3079031,0.3511234,0.060882553,0.04071237,0.11013262,0.3361009,0.16152962,0.2416999,0.17991914,0.3901536,0.22767647,0.10647154,0.26151833,0.07339083,0.33645332,0.21217492,0.1730142,0.15776408,0.2344129,0.055419527,0.1801602,0.28302628,0.3047905,0.24216327,0.018216014,0.08248688,0.33551145,0.13651137,0.004711978,0.10730301,0.5315404,0.019983456,0.06584518,0.04937629,0.30910414,0.17985165,0.28589284,0.020298004,0.10792875,0.62421936,0.022111267,0.20035946,0.30582994,0.012309685,0.07333976,0.050869554,0.073850386,0.14458609,0.13065492,0.13728203
851,0,0.8,1,0.09643242,0.19778186,0.15706044,0.013076387,0.11434524,0.077332504,0.4266639,0.10146244,0.6660279,0.22142303,0.0725891,0.09860706,0.10470544,0.5775883,0.103308424,0.30099407,0.14226365,0.1670415,0.30091548,0.14808652,0.08291803,0.5600658,0.035079494,0.20548476,0.2769278,0.1040271,0.48891926,0.24599317,0.3588287,0.18911798,0.20358914,0.14712787,0.6487409,0.14524615,0.76150304,0.26944053,0.13570794,0.012465775,0.5906847,0.6349433,0.6898032,0.35129765,0.029923677,0.5139369,0.012217015,0.09022212,0.277049,0.3041701,0.18803775,0.49796426,0.095538974,0.32958293,0.327856,0.103171684,0.25739536,0.57941425,0.16158798,0.07250663,0.08703664,0.38634235,0.5961863,0.52725136,0.830848,0.7120087,0.34881225,0.40385824,0.071631745,0.40877396,0.14117877,0.38658312,0.21158095,0.030732336,0.22612275,0.01981847,0.3441497,0.1766342,0.18421358,0.26857406,0.016219923,0.47624838,0.36947265,0.08530321,0.04256895,0.38179502,0.18391332,0.52296996,0.07182515,0.12265518,0.12423337,0.2656809,0.64923424,0.26923594,0.24431631,0.05645746,0.46353334,0.3270344,0.119478054,0.2148895,0.5357809,0.03240207
852,0,0.2,0,0.21225189,0.949025,0.6058695,0.39924055,0.11215976,0.059536934,0.6759089,0.3452801,0.7513168,0.34042692,0.83890486,0.08117166,0.7957843,0.88004935,0.03567347,0.16421434,0.038307294,0.15949267,0.43016952,0.13083994,0.37945428,0.25180534,0.26756036,0.4007763,0.91034675,0.17751533,0.028166473,0.14285178,0.16917256,0.83596396,0.06638372,0.07227823,0.12470566,0.5037611,0.17942089,0.49996817,0.80007267,0.034447003,0.22742447,0.107353196,0.41683853,0.9837761,0.23926942,0.7460011,0.17881432,0.07248551,0.5950484,0.25431627,0.06865701,0.4699577,0.21667305,0.042521033,0.4194682,0.24264604,0.48756248,0.22235066,0.040813535,0.7198373,0.53784484,0.49574664,0.4420146,0.751251,0.530717,0.32067192,0.61263317,0.16766024,0.26354972,0.41990256,0.34737074,0.47415113,0.3288896,0.45459324,0.3862766,0.121832475,0.07866666,0.07731831,0.28581274,0.46692565,0.032078423,0.22666273,0.24882737,0.017583549,0.28584749,0.24308375,0.17614903,0.13147739,0.3290685,0.79970896,0.6302848,0.5847671,0.34873235,0.15998234,0.43144283,0.99080276,0.63362086,0.6888006,0.34200114,0.049141478,0.49844003,0.10494074
853,0,0.0,0,0.28127915,0.042136103,0.23781931,0.296876,0.0061071217,0.673501,0.103263184,0.26940385,0.08987768,0.42043558,0.22813874,0.015773147,0.016829967,0.4891006,0.151509,0.48036867,0.118527815,0.24761218,0.14601782,0.75723624,0.48214477,0.02898112,0.19707358,0.2326322,0.18176763,0.19800723,0.0756771,0.23782869,0.09649478,0.11884925,0.119304515,0.070031606,0.3509068,0.054270115,0.06392913,0.064895116,0.1395,0.36317956,0.68932205,0.06655346,0.20059484,0.7354663,0.049884796,0.10123066,0.5313715,0.0018870533,0.43787917,0.14627336,0.522819,0.2018266,0.06788653,0.136577,0.15493801,0.1454848,0.46894184,0.24496493,0.065777525,0.34865505,0.60865325,0.28269464,0.13288674,0.36885273,0.33821383,0.6768606,0.23183951,0.65035903,0.45215523,0.18220817,0.57147074,0.6122259,0.22161084,0.039407745,0.115149096,0.34341472,0.032140553,0.31107587,0.06027077,0.35355842,0.039627805,0.5306591,0.16535462,0.37890804,0.27556938,0.55995136,0.08701205,0.16986406,0.22064762,0.17882514,0.6017171,0.14751737,0.3384807,0.05013016,0.3552552,0.24209748,0.4189444,0.9591837,0.036812913,0.17557713,0.22128612,0.1713479
854,0,0.4,0,0.19882528,0.3693466,0.32642847,0.5268067,0.23853734,0.14945202,0.03737041,0.03366202,0.18299228,0.3034797,0.0125211775,0.2769403,0.29868466,0.16266176,0.28879097,0.18034911,0.102910265,0.2323802,0.7738954,0.12368107,0.01313673,0.036982134,0.19659919,0.26653817,0.22419927,0.03429939,0.15633745,0.047219127,0.16062377,0.48026502,0.28660607,0.091286294,0.17641382,0.06759502,0.3580129,0.030509204,0.10495804,0.31205422,0.06662414,0.1693601,0.13027513,0.41526845,0.74519247,0.36237702,0.11666329,0.10211089,0.30618757,0.3128689,0.16011652,0.048082918,0.15901965,0.41281778,0.05203888,0.56680185,0.28898317,0.21371655,0.012569793,0.13613322,0.15133168,0.08678226,0.10254322,0.005893901,0.6841786,0.013813257,0.10161178,0.10497481,0.20810924,0.02751825,0.57006705,0.062655225,0.23707086,0.34796956,0.048578605,0.4615032,0.2529425,0.17913002,0.3913465,0.10847965,0.08719405,0.15808383,0.58662224,0.4006669,0.21158236,0.47711134,0.13332504,0.16951269,0.04669608,0.30024162,0.29950553,0.06817493,0.54602545,0.2466352,0.09673439,0.100289196,0.16683233,0.28774238,0.2420267,0.46679208,0.049516995,0.32023978
855,0,1.6,1,0.20347579,0.21020915,0.10705088,0.2768749,0.13718222,0.27655202,0.08667098,0.16436417,0.30947077,0.9804244,0.20393172,0.3438313,0.20952514,0.048970025,0.31661287,0.08939289,0.17247245,0.094381936,0.029404867,0.15142664,0.54839754,0.046450883,0.2755221,0.42403728,0.02916257,0.0107495785,0.06570492,0.16335067,0.0052104294,0.00655422,0.07805382,0.45575464,0.1368773,0.10586336,0.22076346,0.41486913,0.2364641,0.43086588,0.24172918,0.1304889,0.6197452,0.05303292,0.23699416,0.3003157,0.66385937,0.07619643,0.040710896,0.37655213,0.53521454,0.0089722425,0.17355146,0.19355395,0.110751554,0.20304634,0.49349022,0.24005869,0.2213718,0.29810634,0.10032919,0.3251581,0.3016297,0.14764607,0.117880166,0.0048199,0.2786642,0.31760085,0.383196,0.029700339,0.46361107,0.2391628,0.2733567,0.14032274,0.10924955,0.5826342,0.2187321,0.027965302,0.005914405,0.11304216,0.45108443,0.00097356737,0.008631794,0.36264992,0.23778015,0.113847435,0.10496716,0.0781766,0.36463332,0.13900661,0.21491268,0.5294607,0.0704062,0.100976944,0.28984144,0.10029787,0.3707587,0.18560457,0.25859046,0.23763563,0.3993498,0.5605376
856,0,1.2,1,0.5067803,0.0046195984,0.10786416,0.19945195,0.2723923,0.4776608,0.5947863,0.29894996,0.28157452,0.2120773,0.25125557,0.25312632,0.38076344,0.13984942,0.16614506,0.26909417,0.037539333,0.08434223,0.45686245,0.18015538,0.013958007,0.45428085,0.8801609,0.23308986,0.45896766,0.1032341,0.07517132,0.6320163,0.41086626,0.33651236,0.43730867,0.21962264,0.0235098,0.41838574,0.5521072,0.6259997,0.34187225,0.13278733,0.7528094,0.14590786,0.33387637,0.4132851,0.124085546,0.29002374,0.079379894,0.32227513,0.27814758,0.17511024,0.2976023,0.008300729,0.26075748,0.11281834,0.6764047,0.6250285,0.327029,0.37335956,0.14417192,0.24109013,0.80379343,0.32480127,0.08796942,0.33563036,0.06767618,0.62810737,0.03452739,0.053209424,0.3565924,0.037117776,0.46152532,0.64340365,0.73458076,0.40239698,1.0122693,0.11292747,0.53160465,0.12697762,0.41718423,0.26530203,0.4329679,0.021223962,0.35047096,0.20538217,0.33124417,0.013393387,0.21230869,0.23243618,0.100916505,0.31791347,0.14135504,0.17742321,0.25700843,0.388245,0.0838424,0.2835597,0.071993336,0.50237614,0.1655615,0.1937111,0.007104352,0.5109749
857,0,0.8,0,0.031225376,0.06500597,0.15415128,0.25825346,0.19963744,0.5176984,0.23326495,0.13250399,0.016020283,0.21183234,0.104191095,0.031164914,0.37190554,0.077655,0.48024216,0.075743675,0.4247452,0.25752366,0.26466674,0.30688274,0.14917894,0.08719119,0.4944651,0.26230162,0.12436451,0.3114593,0.18133442,0.029914975,0.12288271,0.2247738,0.5055436,0.25663513,0.2561643,0.2761158,0.24389869,0.30310848,0.13796875,0.24867411,0.082779884,0.0998528,0.5401645,0.5518216,0.016839594,0.099812,0.29046607,0.41982177,0.15718749,0.15992735,0.39016807,0.68474823,0.6815412,0.040133834,0.43380097,0.01981061,0.59150785,0.39728242,0.53541917,0.5448827,0.24682206,0.14074132,0.4149238,0.6049877,0.3235012,0.47151226,0.15633592,0.28379205,0.3055225,0.30179462,0.52120423,0.28174806,0.3885106,0.22566307,0.19429931,0.0073084533,0.2419911,0.22220494,0.016206298,0.10129798,0.35826004,0.34674105,0.18737519,0.0010594353,0.424097,0.10521825,0.24858204,0.1943735,0.44146213,0.6987269,0.41443795,0.40135658,0.23690291,0.022994012,0.26772732,0.41220644,0.078304484,0.079698175,0.027709186,0.12597892,0.43990684,0.11358073
858,0,1.8,1,0.35666752,0.090859234,0.24110568,0.3242674,0.010942146,0.29957056,0.08017802,0.13250525,0.41098863,0.304824,0.29647654,0.48925155,0.45210534,0.07427454,0.087470636,0.13179687,0.22742674,0.063905045,0.04236328,0.31709382,0.32407308,0.11043993,0.058680948,0.68857193,0.067546636,0.15520336,0.005106151,0.13632885,0.112216555,0.28999943,0.54831535,0.03833194,0.08608304,0.019504469,0.69068336,0.1678189,0.2662157,0.17353982,0.4317856,0.10000742,0.06740597,0.434615,0.13370745,0.37015194,0.13179125,0.561337,0.33850694,0.34430373,0.45286,0.36972678,0.03981617,0.15304106,0.03645143,0.1464476,0.22789034,0.22503255,0.14251485,0.28925106,0.54885614,0.18616925,0.33066598,0.13297546,0.0653833,0.42522514,0.07133037,0.38691112,1.1354012,0.70755655,0.25251502,0.24889825,0.786641,0.51264983,0.29483116,0.24524641,0.1367189,0.29964417,0.5018977,0.050462127,0.18949263,0.098147824,0.1639573,0.09050307,0.18202136,0.48825055,0.3541721,0.103392646,0.372437,0.2654477,0.19161856,0.26989186,0.32301357,0.5733745,0.17042945,0.18047771,0.022156447,0.28622752,0.063485906,0.31155023,0.13083139,0.08583242
859,0,1.8,1,0.49406883,0.22771728,0.55139875,0.12708652,0.26506278,0.2176666,0.33934274,0.19278727,0.039505392,0.00400424,0.1735124,0.37471557,0.39585572,0.5370234,0.39884526,0.96962345,0.048430264,0.1725465,0.03368248,0.5904583,0.33682814,0.5387285,0.019485198,0.18567988,0.058934957,0.36861092,0.71503556,0.08797104,0.03323725,0.31007862,0.011700168,0.11177969,0.44750208,0.29322734,0.08886397,0.23429346,0.42362782,0.41785938,0.75389254,0.32383683,0.14648516,0.70277554,0.44678408,0.012486547,0.70988727,0.004046023,0.27082852,0.113881126,0.09837725,0.19085582,0.03110984,0.40979177,0.5459364,0.36329937,0.37383804,0.66382164,0.1747112,0.20180641,0.5253977,0.82022715,1.0906157,0.21246406,0.22798477,0.15397413,0.101722136,0.11659917,0.09180344,0.6330165,0.17011642,0.13641842,0.36497408,0.41861102,0.28963968,0.08506383,0.40528113,0.28969878,0.54282796,0.22321229,0.1296618,0.10413943,0.06128741,0.15806961,0.012470115,0.35355067,0.5387855,0.22325659,0.1340352,0.071462736,0.1964568,0.084429145,0.08342674,0.118602045,0.2146566,0.12988593,0.3031782,0.30702317,0.2569345,0.8012385,0.14030272,0.6906625
860,0,0.2,0,0.15615979,0.083521575,0.36270788,0.35992807,0.23842515,0.46941328,0.71005714,0.14066437,0.43661898,0.071450695,0.10617813,0.23623884,0.10209883,0.14067025,0.091721654,0.0704729,0.040647864,0.07866024,0.06454925,0.22248568,0.10033248,0.41428483,0.34348154,0.079071455,0.29683983,0.36597878,0.21454686,0.68316257,0.30956542,0.16027185,0.40900272,0.083351314,0.22647095,0.19340256,0.5922506,0.50846356,0.42999274,0.024258763,0.5791558,0.34945348,0.020908594,0.04427573,0.106330514,0.22035664,0.13485225,0.026394114,0.037818164,0.28003186,0.39217436,0.3871956,0.08797613,0.30930573,0.00665088,0.07070782,0.0041734865,0.10566673,0.39104784,0.352478,0.1528203,0.45505,0.4237363,0.32847777,0.5262836,0.10308209,0.057066813,0.12775809,0.18593761,0.16164339,0.2879293,0.1253196,0.6589098,0.008675814,0.23070717,0.17441645,0.16913544,0.5210145,0.3352089,0.139884,0.47850806,0.04843253,0.52466726,0.3232746,0.18875152,0.0965042,0.12635142,0.20430432,0.19016087,0.31522596,0.507477,0.20539416,0.02007012,0.4775111,0.020724475,0.21566084,0.28044647,0.25981498,0.082098946,0.068828925,0.07697794,0.20064959
861,0,1.2,1,0.23416479,0.906153,0.4172643,0.47260946,0.22399169,0.50278205,0.54967123,0.24991627,0.3753999,0.6136877,0.47071454,0.44810444,0.16734174,0.38061124,0.43186787,0.509158,0.120245345,0.04950063,0.04328762,0.19650966,0.012919903,0.26639625,0.049749788,0.5605558,0.50685024,0.011677802,0.23100436,0.65178657,0.1435281,0.080658376,0.44416466,0.015114017,0.21728145,0.18372336,0.0599711,0.050060857,0.2502931,0.07310329,0.0017785132,0.12824345,0.07321888,0.38760772,0.59512424,0.25532785,0.079632185,0.016765028,0.31256667,0.008207664,0.035412252,0.48245934,0.17537162,0.64472425,0.5765104,0.13164839,0.10362409,0.23711793,0.08117488,0.29974633,0.2667821,0.29902744,0.07061376,0.16330811,0.46573284,0.17504099,0.5415928,0.1333702,0.05153366,0.070619054,0.32226616,0.3298756,0.11090618,0.3949843,0.647652,0.09184739,0.5394861,0.23192854,0.24973702,0.117401406,0.18797597,0.17004491,0.041415006,0.11850827,0.2771277,0.48445073,0.31943834,0.119258285,0.07294822,0.4184399,0.27178293,0.3274406,0.18004048,0.4941328,0.16990188,0.13421103,0.28295365,0.72905725,0.05234784,0.53600657,0.17927754,0.05694276
862,0,1.0,0,0.48845613,0.35950005,0.27745885,0.40438083,0.19252127,0.426178,0.21912976,0.55469,0.77652276,0.16637689,0.4217804,0.06128025,0.39310983,0.5200639,0.6114383,0.3318665,0.41972074,0.0678533,0.076829135,0.20691802,0.17817125,0.2804966,0.29050207,0.14786816,0.3809649,0.36890313,0.16310282,0.031963482,0.21624365,0.12903148,0.3239845,0.94931656,0.14001566,0.2297564,0.35415083,0.24758616,0.50251126,0.6141468,0.39814776,0.43580365,0.8286573,0.08458781,0.6565206,0.058817443,0.12316713,0.24956745,0.1138288,0.20666616,0.1513468,0.021718726,0.17393437,0.051944315,0.21015212,0.124214955,0.18808295,0.3417504,0.43410197,0.4066281,0.46681482,0.030001536,0.70020086,0.002046913,0.40548587,0.12550434,0.12715915,0.27686122,0.043844655,0.11045186,0.35231176,0.28013873,0.5474942,0.2603346,0.13069057,0.22506718,0.2928145,0.32465637,0.61488694,0.30456668,0.050193056,0.6875992,0.33054578,0.27454215,0.14173278,0.004499495,0.0039992034,0.35337427,0.28415447,0.28150868,0.09570992,0.09448205,0.2889371,0.19732617,0.1370705,0.2613854,0.7286822,0.23002535,0.27507445,0.37000474,0.36273986,0.06186235
863,0,0.2,0,0.43823385,0.018740803,0.35413128,0.015446283,0.070778206,0.51960564,0.06528491,0.032881312,0.23795117,0.46280658,0.16057181,0.47694713,0.004852839,0.48971754,0.1933431,0.32073742,0.076888055,0.15147482,0.41766438,0.25870597,0.4471795,0.12701307,0.33326572,0.5584426,0.20218304,0.20099229,0.53604436,0.013964664,0.06614493,0.11722746,0.3724022,0.062082976,0.3612246,0.03126441,0.012025066,0.4479504,0.2284348,0.3212229,0.2289539,0.13736856,0.27753645,0.5393976,0.08162317,0.16564126,0.0120172985,0.31725734,0.5011946,0.023646146,0.060761813,0.13956462,0.07347338,0.4801041,0.121180475,0.97393596,0.025105566,0.6224948,0.45456946,0.19901814,0.36372167,0.29783726,0.27323335,0.16440284,0.23168989,0.43340373,0.054780573,0.1556719,0.670614,0.24515237,0.273463,0.46665978,0.07938092,0.67587364,0.85062444,0.06180591,0.20473282,0.17470968,0.5645257,0.06743794,0.40029812,0.44111353,0.34274033,0.11260274,0.12209939,0.094602965,0.13391459,0.13206585,0.043367937,0.3186664,0.08263567,0.0051650703,0.4243702,0.63733023,0.10968003,0.0039966255,0.08157563,0.24440265,0.478726,0.41485667,0.059277892,0.4554863
864,0,0.8,1,0.41547585,0.44838938,0.3575683,0.10692114,0.30651203,0.11903192,0.034998696,0.08742508,0.07920402,0.16684256,0.30169737,0.06709528,0.016548783,0.3907019,0.21988012,0.02562061,0.279388,0.4033003,0.54489005,0.043423235,0.29599833,0.12693007,0.5368706,0.47238615,0.5268121,0.10128814,0.37274492,0.5128566,0.47424656,0.57049507,0.3595445,0.2637346,0.3952893,0.23532887,0.32172328,0.08779747,0.06076919,0.320232,0.43182918,0.086493,0.30240235,0.6911556,0.17404744,0.20829853,0.32057077,0.20272814,0.39955127,0.10043533,0.07103929,0.33269235,0.27510554,0.43000388,0.4367953,0.50755525,0.25111133,0.1962724,0.13150215,0.21337375,0.26233095,0.128806,0.06498577,0.05574199,0.18044092,0.15008895,0.1840724,0.6369958,0.03004023,0.13464318,0.09943083,0.45750064,0.39732113,0.24215561,0.29656157,0.2784689,0.08543524,0.116564274,0.1544115,0.3112521,0.105377,0.37000117,0.12051526,0.18851247,0.014119327,0.23285964,0.07048581,0.43940356,0.036500186,0.7589758,0.24171077,0.066828005,0.019956067,0.24480692,0.23566641,0.12327154,0.25408083,0.3267966,0.42109472,0.026150554,0.06495714,0.14291614
865,0,1.4,1,0.2719317,0.43846002,0.07393515,0.3431061,0.32161295,0.0039358735,0.009446561,0.24957661,0.029064804,0.34182936,0.20454958,0.17404917,0.3634305,0.18545863,0.739633,0.8662468,0.102433264,0.6887381,0.2612604,0.2999059,0.7033558,0.4420789,0.28682318,0.26178682,0.18677706,0.44598773,0.5844401,0.11755581,0.13810717,0.5458051,0.121938,0.23756272,0.20745927,0.5526767,0.18879464,0.13428044,0.62037206,0.4078911,0.00029796362,0.07185687,0.01076889,0.57449883,0.16272996,0.50746995,0.5584962,0.43237177,0.54566,0.24699646,0.03508544,0.08047807,0.0102007985,0.20352396,0.17961274,0.56199265,0.5690058,0.9506905,0.4343607,0.46997875,0.63951576,0.038366154,0.08232009,0.029008139,0.054603413,0.41635817,0.5202439,0.20795423,0.9187219,0.21228467,0.16184264,0.07902649,0.10030514,0.026974916,0.23616304,0.057300627,0.0065094978,0.015857503,0.01579474,0.07408297,0.35131326,0.53242654,0.12493813,0.081298694,0.27684227,0.09071915,0.27980012,0.5973035,0.20173234,0.06684604,0.6771381,0.19042923,0.3853427,0.14812136,0.23378882,0.04781893,0.81196576,0.14999178,0.50427127,0.2518589,0.4093224,0.17807592
866,0,1.2,1,0.019636095,0.5076135,0.37841246,0.18873724,0.2325508,0.4473841,0.14867707,0.10627915,0.0062196255,0.30285075,0.14300656,0.31648943,0.14102526,0.345038,0.22046241,0.116512686,0.120799005,0.022757486,0.29318827,0.2457198,0.22553645,0.32650566,0.007540874,0.16934252,0.22395207,0.4417715,0.41224682,0.019740291,0.1243204,0.13853428,0.104910895,0.05093759,0.4945426,0.4700355,0.16214636,0.3011096,0.5469107,0.077932596,0.58033526,0.16583592,0.16290976,0.16345808,0.014394909,0.10348497,0.07881726,0.044717044,0.44655448,0.35944706,0.12029263,0.1489644,0.0043637753,0.31251335,0.2659589,0.19943452,0.102406085,0.13486958,0.18806745,0.5835319,0.1152111,0.25838602,0.4645297,0.13194074,0.082741216,0.011539727,0.44108784,0.42811304,0.3449489,0.27731848,0.034310594,0.1631501,0.10077384,0.21989289,0.27157062,0.012639642,0.06157095,0.32626593,0.040658772,0.207077,0.31719425,0.26964945,0.38134205,0.29680797,0.31436837,0.3577016,0.040282637,0.16463554,0.7233065,0.057478458,0.23043361,0.02665909,0.16978508,0.14572099,0.038158678,0.10663992,0.0071602166,0.12702021,0.081055656,0.99718297,0.38032165,0.30958873
867,0,1.2,1,0.0618473,0.5454756,0.022417694,0.13034293,0.33856988,0.51993465,0.55971754,0.51759154,0.047571503,0.16496336,0.07161561,0.08077972,0.24919505,0.5018238,0.15242907,0.38100028,0.3572243,0.48179564,0.54986864,0.44639277,0.15960485,0.18543963,0.34649572,0.084712185,0.25683576,0.20785113,0.06127314,0.061606977,0.09478235,0.15313277,0.13865072,0.21832518,0.5064125,0.27123067,0.7089214,0.24871817,0.26340574,0.0893898,0.13581222,0.19695982,0.016088292,0.043807954,0.1416793,0.15168554,0.24664837,0.05461192,0.2565763,0.2223235,0.083678514,0.34917694,0.097608596,0.55631,0.10490431,0.48539412,0.13733427,0.013089139,0.5650846,0.36514443,0.15821934,0.21654806,0.2947278,0.52428675,0.09608163,0.1781578,0.26646614,0.026825577,0.40870824,0.118018955,0.36217454,0.54879236,0.13172187,0.61662334,0.5465065,0.1438742,0.4368136,0.03202196,0.122519605,0.249244,0.9508824,0.22628829,0.29827738,0.26854658,0.040368542,0.37917325,0.13479947,0.022666693,0.26783663,0.05271989,0.15226805,0.2864254,0.16390723,0.06870371,0.36110425,0.27822703,0.03205149,0.42341155,0.70709544,0.19365175,0.33876848,0.5906277
