,true_error,true.dna.scg,true_label,given_label
74,0,7.69070756151813,25.0568836646823,25.0044012608009
75,0,10.8309851572963,24.5629074325352,24.6200260419107
76,0,9.63640732313032,24.7315046235842,24.6994173558981
77,0,11.609611282654,24.4627522369553,24.4239104220239
78,0,8.83334308499753,24.8570404534784,24.8775354758763
79,0,10.3155696320843,24.6332484151832,24.6417139849514
80,0,8.79739799088222,24.8629231195163,24.8135790639925
81,0,9.71839008321131,24.7192826585286,24.7204949022298
82,0,10.5022103046327,24.6073789143688,24.5988168241743
83,0,10.7586842035841,24.5725702592851,24.5157083150998
84,0,8.83080669595027,24.8574547656271,24.8157898708483
85,0,10.5716574782003,24.5978703175959,24.6127664066405
86,0,11.1516263922248,24.5208177719279,24.5463997712199
87,0,11.6319334768038,24.4599809815128,24.4197453986872
88,0,10.4825360913192,24.610084107728,24.5902189169267
89,0,9.61761302384075,24.7343211211785,24.7186822027572
90,0,9.36370587090499,24.7729203822151,24.8374313000074
91,0,7.44969982649059,25.1028177042988,25.0896656615562
92,0,10.4799033731971,24.6104464901125,24.6620452912772
93,0,9.35966490835376,24.7735431201603,24.7942077665644
94,0,9.4838052198153,24.7545339672193,24.7667798480248
95,0,10.1073957214098,24.662660585795,24.6089672395512
96,0,9.89541279651592,24.693240108082,24.6973533512534
97,0,9.43785392131682,24.7615411583221,24.7515382413985
98,0,10.7772478316172,24.5700830986929,24.6652437714835
99,0,10.139285969899,24.65811584685,24.6596544085064
100,0,9.4620160630973,24.7578523899715,24.8289212453936
101,0,9.57272785887787,24.7410699041608,24.7468232858985
102,0,8.5379973400905,24.9061022868685,24.8851155267763
103,0,8.1624830669463,24.9709919062056,25.0194791865717
104,0,10.0656611521517,24.6686299678654,24.6336922743102
105,0,8.22648129904618,24.9597245192832,24.9843257217075
106,0,9.94610409859414,24.6858684691469,24.6242892157451
107,0,11.2769352885753,24.5046968626174,24.4974045157359
108,0,10.9245732165933,24.5504949851425,24.576484946766
109,0,9.31927078377754,24.7797829290031,24.7904961641301
110,0,11.2819237478568,24.5040588138958,24.4721145002416
111,0,11.2320536633703,24.5104501715786,24.4976125303585
112,0,9.15476505348662,24.8054771386108,24.8571524177311
113,0,9.25872837959965,24.7891859367976,24.8197709024882
114,0,10.95525885442,24.546448331914,24.5164704305974
115,0,8.96673221172611,24.8354176871947,24.8124529314438
116,0,11.3623612575889,24.4938092269054,24.4785356379285
117,0,11.7490512564401,24.4455276421854,24.5012586258432
118,0,9.96027521873763,24.6838143931261,24.6886619316082
119,0,11.3078215211334,24.5007508876664,24.525220671698
120,0,9.78132260899985,24.7099704435716,24.7361178581301
121,0,10.0764243925485,24.6670881141197,24.7093661780688
122,0,9.24127797357624,24.7919076246952,24.7766829984823
123,0,10.386632090692,24.6233439750019,24.6291909538004
124,0,11.7553404986853,24.4447555772106,24.44553857835
125,0,10.5476877264271,24.601145140421,24.6044623084625
126,0,12.6794153262909,24.3355836837133,24.2710530607821
127,0,11.8054558154959,24.4386181591784,24.4479033141588
128,0,10.4097427190109,24.6201374928244,24.6980163593026
129,0,11.1398396184984,24.5223434429251,24.4760601415358
130,0,8.98506205978474,24.832471531542,24.7979351589135
131,0,10.5889964220628,24.5955060415163,24.5688898344674
132,0,10.9993510196877,24.540653500299,24.5261263837735
133,0,10.0702891371387,24.6679667986569,24.5723675782948
134,0,10.3766636391576,24.6247292499492,24.5878582818846
135,1,9.21033915204511,24.7967457183886,24.6915331279644
136,1,10.0523616764466,24.6705374207602,24.7966613527877
137,0,10.9396859884056,24.5485005773544,24.5249031366355
138,1,9.91029492332959,24.6910720083709,24.8028201739138
139,0,10.4136321553836,24.6195985532273,24.6234130207236
140,0,12.8701985242372,24.3140375976516,24.3938195960392
141,0,11.8020051060838,24.4390399174868,24.5111442524043
142,0,10.0104845278041,24.6765600998755,24.6881584428364
143,0,10.5348526503262,24.6029017696124,24.6412563752508
144,0,10.4260653120708,24.6178771025536,24.6828653198807
145,0,9.88249668021755,24.6951244345931,24.5985771350865
146,0,8.62212109464839,24.8919571751985,24.8693943130951
147,0,11.0108592915325,24.5391448433622,24.5042100629336
148,0,10.0072749720498,24.6770227300924,24.6865142767283
149,0,10.2366615629127,24.644326612813,24.6639806124579
150,0,9.57667439042508,24.7404752494036,24.7018247526281
151,0,9.96504399207169,24.6831238259438,24.6279917327844
152,1,9.90051853165511,24.6924959128424,24.8274065270343
153,0,10.9959371991342,24.5411013327596,24.5240165217053
154,0,10.5246479841545,24.6042999245533,24.5588471144971
155,0,9.58443908810646,24.7393059967436,24.8005344529704
156,0,12.1387799235867,24.3984484824191,24.3367517419806
157,0,10.4593898009862,24.6132732176549,24.6086586640894
158,0,9.50615009831768,24.7511388186008,24.7184238051739
159,0,8.14691912358198,24.9737454137177,25.0126772344188
160,0,11.4812481139783,24.4787924207671,24.5142069022083
161,0,10.6211885707298,24.5911266842484,24.6214589507992
162,0,11.5141002631965,24.4746702249015,24.4827660433695
163,0,8.28949329462954,24.9487160820747,24.9123767563667
164,0,10.726737232594,24.5768605889603,24.5645143498482
165,0,8.77685330097966,24.8662962061131,24.8725164845392
166,0,9.69640292658969,24.7225503498572,24.7752773489876
167,0,9.66018135079913,24.7279497269387,24.7229710830835
168,0,12.0137098134298,24.4133901834622,24.3679834175376
169,0,10.3141362541953,24.6334488957123,24.5893982539547
170,0,9.65260116941768,24.7290822297915,24.6868101223161
171,0,10.6854832545792,24.5824197492703,24.6676628053601
172,0,8.29638278312554,24.9475175404466,24.9960122385317
173,0,9.25797710639094,24.7893030049374,24.7534734200851
174,0,9.90259306594324,24.6921936451583,24.683421206329
175,0,11.126184057018,24.5241130281537,24.5338403227569
176,0,9.28954561407846,24.7843919691992,24.78691885139
177,0,10.3675059884477,24.6260030245433,24.625514243365
178,0,10.8215416568114,24.5641658623064,24.5587545162417
179,0,9.30685212853938,24.7817067147599,24.8445612502572
180,0,10.395142250676,24.6221624044497,24.6054902120397
181,0,13.6914023571819,24.2248016812973,24.1787646876477
182,0,9.77865837907193,24.7103634573819,24.666536383431
183,0,11.4075712063087,24.488080245967,24.4887579360545
184,0,10.0924766808346,24.6647916517084,24.6538051162826
185,0,11.2105772318678,24.5132113407861,24.5508686550197
186,0,8.77585192429439,24.8664608167713,24.8748546299644
187,0,9.99007090600776,24.6795050822043,24.6940559765776
188,0,9.550243309168,24.7444625112015,24.7266740392071
189,0,11.2144878990542,24.5127081627413,24.4898075816892
190,0,9.9505661596552,24.6852213866563,24.6898264383157
191,0,10.164997793867,24.6544620030414,24.6830757041058
192,0,8.63695086294208,24.8894779180875,24.8425673123328
193,0,8.78235756735457,24.8653917260516,24.8378076260246
194,0,8.50434183941195,24.9118004115843,24.8397482881982
195,0,9.21647876361881,24.7957843383458,24.8061663935383
196,0,9.49558927402781,24.7527424665722,24.7578005462593
197,0,9.73639083186907,24.7166129190599,24.7433962935275
198,0,12.3301195679588,24.3758851151639,24.3726739229352
199,0,9.84378594321536,24.7007867138028,24.658390933143
200,0,9.67854563599834,24.7252097253689,24.7505947687647
201,1,9.73301450875376,24.717113294349,24.8172260264496
202,1,9.3889704586549,24.7690330312185,24.8774995699116
203,0,9.20031191330737,24.7983172270745,24.8488628827961
204,0,12.0303541723028,24.4113927891902,24.462382219935
205,0,8.71783661310224,24.8760298345825,24.7862566724186
206,0,9.73310712869879,24.7170995656425,24.7144756168419
207,0,9.93204274659986,24.6879095292449,24.6120889177978
208,0,11.4568344853555,24.4818634215006,24.5019650636463
209,0,11.2341873967572,24.5101761313796,24.4614888915755
210,0,9.25934784502939,24.7890894149243,24.7712377147149
211,0,10.1526008867585,24.6562225416669,24.6489648582115
212,0,8.125609158842,24.9775240272795,24.9259287006513
213,0,10.8523844725882,24.5600598404312,24.498470732534
214,0,9.95815909012033,24.684120936123,24.7165122392784
215,0,11.012080538444,24.5389848386691,24.5237367247733
216,0,10.3238596191167,24.6320894757883,24.5886621566784
217,0,10.3689943296042,24.6257959286133,24.6157980534133
218,0,8.62439034842836,24.8915775226288,24.9314207694878
219,0,9.66103100122853,24.7278228418924,24.7341758401116
220,0,9.39097332264708,24.7687253069788,24.7430666456934
221,1,10.2221732483982,24.6463699572349,24.7542928009071
222,0,11.2769577968687,24.504693983061,24.4679572501136
223,0,9.62826294403273,24.7327244582217,24.7742002722195
224,0,10.0789220775926,24.6667305516386,24.6624923983678
225,0,9.16829914850026,24.8033458820595,24.7595763128545
226,0,10.2052053785531,24.6487666883825,24.6883876297411
227,0,10.3615849843329,24.6268271999514,24.5794926875432
228,0,9.91263376021103,24.6907315714516,24.7342827008216
229,0,9.23957663552369,24.7921732522357,24.8901731160425
230,0,9.9594149226279,24.6839390080095,24.6918380298003
231,0,8.97553204184136,24.8340025400196,24.9008986110498
232,0,10.7432388564733,24.5746429045505,24.5682075161054
233,0,8.31923212679182,24.9435496276425,24.9368000705243
234,0,9.7717717538208,24.711379834049,24.6566736201216
235,0,10.0867436466024,24.6656114078878,24.7302760800087
236,1,9.46471731025325,24.7574405834726,24.8587068775393
237,1,7.47125824431471,25.0986487703765,24.9979374821107
238,0,8.28410438910585,24.9496542667341,24.8880070297113
239,0,10.8497911327348,24.5604046352234,24.5419560655915
240,0,11.3945763640747,24.4897246170877,24.5277368439141
241,0,8.95341653829562,24.8375616939022,24.807373432615
242,1,9.74489766445079,24.7153529648262,24.8360633817838
243,0,10.3983818321607,24.6217128675495,24.5999704327474
244,0,9.51363249486712,24.7500037039484,24.7291095887788
245,0,8.80534206865918,24.8616209492459,24.8779033049671
246,0,11.2151841560098,24.5126185950959,24.5317172374153
247,0,11.498255873308,24.4766568642699,24.4979595831168
248,0,10.782212865097,24.5694186081097,24.502379929265
249,0,10.7164397143997,24.5782462212862,24.5244382395575
250,0,10.4176810564747,24.6190377312053,24.6101819067768
251,0,9.15672220502072,24.8051687450016,24.7786338551933
252,0,10.6025356480479,24.5936625715133,24.6189332639585
253,0,8.48749221747678,24.9146616535072,24.9337262590437
254,0,9.20614345017103,24.7974030771821,24.8176419904028
255,0,11.4215979179963,24.4863074026517,24.494320305776
256,0,10.5290820917772,24.6036922350703,24.5977079154655
257,0,10.5959843317376,24.5945542896014,24.6045539117662
258,0,9.54768500744373,24.7448490294847,24.8050760296272
259,0,10.6408728970552,24.5884554015857,24.59290010203
260,0,8.39841000019278,24.9298837794853,24.9740468750529
261,0,10.5351061168073,24.6028670590713,24.6165188473721
262,0,12.1864220510869,24.3927972940723,24.3952205800703
263,0,9.37013510481252,24.7719301502332,24.77531632149
264,0,10.5752037213618,24.5973864493355,24.6226428630482
265,0,10.195847839167,24.650090156977,24.6636450153068
266,0,7.85064385050926,25.0271890221937,24.9474706511986
267,0,11.1355694941106,24.5228965629439,24.5894280591949
268,0,9.70546116511193,24.7212032342725,24.7787242901202
269,0,9.42298376794616,24.7638160414767,24.7315718690717
270,1,10.2837484252651,24.6377056825221,24.7419503544173
271,0,10.9800737271714,24.5431841635685,24.606166751468
272,1,9.76218187178861,24.7127963702636,24.6124992821705
273,0,10.4973571319954,24.6080457517446,24.5787739980864
274,0,9.94468767122608,24.6860739383677,24.7077328657467
275,0,10.1632778170368,24.6547061360999,24.6344303372133
276,0,11.2728626766253,24.5052179792266,24.6034472130678
277,0,9.74240709840528,24.7157217307839,24.6963712887485
278,0,10.2819306519064,24.6379607183619,24.6251596567137
279,0,10.8855543056269,24.5556570319349,24.5939207310767
280,0,11.5400623014277,24.4714208924188,24.4706555085574
281,0,9.48600909124305,24.7541987489255,24.8189003406037
282,0,10.5008769334598,24.6075620920093,24.5915766786593
283,0,9.65857731550707,24.7281893006925,24.7239556769235
284,0,8.64005009480211,24.888960322876,24.818507963097
285,0,8.80648831182175,24.8614331573705,24.8448668737863
286,0,9.02358384675648,24.8262994655152,24.8548849597835
287,0,10.3806617610393,24.6241734875308,24.6838868574426
288,0,8.76169135841057,24.86879060519,24.8886615446454
289,0,9.13842309260184,24.8080547617141,24.8141264545874
290,1,12.7917855410957,24.3228542482824,24.4462171859678
291,0,11.3170135908257,24.4995786047282,24.4887118866401
292,0,10.3450534433099,24.6291308068264,24.7130926496204
293,0,11.2549631868157,24.5075105671376,24.4311296403642
294,0,8.28419147495038,24.949639100622,24.9352100683642
295,0,10.2435074205297,24.6433621202631,24.6125366879871
296,0,9.52940065802978,24.74761451985,24.8013922330296
297,0,10.4034963291741,24.6210034451051,24.7065039193819
298,0,9.3002776307225,24.7827262159849,24.8751643964001
299,0,8.9974097544249,24.8304902732581,24.7795963925066
300,1,10.4310148324271,24.6171923807653,24.5093020409546
301,0,11.0239755270423,24.5374273147022,24.534126365837
302,0,9.85809829251578,24.6986906341848,24.7395338066097
303,0,10.1988950739289,24.6496590428874,24.6396116146809
304,0,9.22543412452346,24.7943831978177,24.832982797438
305,0,11.0450951746644,24.534666054783,24.6047928231461
306,0,8.74225578973824,24.8719944094321,24.8580354118128
307,0,9.98521237139822,24.6802068879136,24.6396256867306
308,0,8.88056484239339,24.8493485588521,24.8516753933612
309,0,10.0863788108387,24.6656635908602,24.7270124328959
310,0,7.35642036016685,25.1209960794942,25.1360919688449
311,0,9.64838389183754,24.7297126893797,24.7145915300594
312,0,8.64150860586554,24.8887168047165,24.82241317299
313,0,9.49870343152106,24.752269400301,24.6747027312566
314,0,10.4401768918377,24.6159257488739,24.6193533340592
315,0,10.2233164618892,24.6462086200931,24.5828595379597
316,0,9.23010729864354,24.7936525809132,24.7925925887602
317,0,10.5332702689123,24.603118485058,24.6347891455854
318,0,10.4387175413428,24.6161274260012,24.645302754394
319,0,8.32678340279879,24.9422407030923,24.938058190775
320,0,8.9000931912377,24.8461795576476,24.8824547338807
321,0,11.0276400620388,24.5369478208987,24.5492084146068
322,0,10.8164074009044,24.5648505081252,24.479244901452
323,0,10.142652720518,24.6576368793764,24.6270055695158
324,0,9.56776145297135,24.7418185798312,24.6866933841778
325,0,9.33788675935756,24.7769039068904,24.7793367748452
326,0,11.0779670413984,24.530378753725,24.6107472812158
327,0,10.6150249229855,24.591964146566,24.5948271672299
328,0,10.294711825551,24.6361684591801,24.6370644427405
329,0,9.70810183850948,24.7208107574831,24.7573384917093
330,0,10.2020330311671,24.6492152282375,24.5960929205401
331,0,11.3987594872469,24.4891950788786,24.5700127326771
332,0,9.46489815986111,24.7574130170561,24.7724792008844
333,0,9.87213665199618,24.6966376353149,24.664204323475
334,0,9.09720913918467,24.8145759798098,24.7930239300554
335,0,11.2641521438756,24.5063331795429,24.4832350918739
336,0,9.5365790658728,24.7465281603724,24.7411549725413
337,0,11.023107197474,24.5375409564731,24.4752965161867
338,0,11.1905272902514,24.5157938883597,24.5611710963259
339,0,11.7366882043633,24.4470465311775,24.482961244067
340,0,9.68018465501889,24.7249654320105,24.7386559649353
341,0,9.99056832818393,24.6794332498171,24.6524307780499
342,0,10.5912822645158,24.5951946411204,24.5905094243769
343,0,10.6476504160222,24.5875367945795,24.5913658890538
344,0,10.9882275034006,24.5421132193068,24.4801456185273
345,0,9.63705200987176,24.7314081088539,24.7298013766311
346,0,11.0391279033547,24.5354457021272,24.5972690330387
347,0,11.0189381882057,24.5380866961233,24.5560267949934
348,0,9.42546421406364,24.763436325615,24.7588687655468
349,0,11.5731519366037,24.4672900705698,24.433085002447
350,0,8.90074098271202,24.8460745552035,24.8967911391141
351,0,10.9807217256669,24.543099024192,24.5757287679788
352,0,10.8057786162453,24.5662688749953,24.6511727778125
353,0,10.5392419331124,24.6023008046148,24.6564714075928
354,0,10.3622537808126,24.6267340830945,24.7183821628405
355,0,9.81175766504708,24.7054883979586,24.7321539784055
356,0,11.1476779703829,24.5213286729478,24.5125789783556
357,0,10.5234275697192,24.6044672259154,24.5749720586087
358,0,9.36206639494275,24.7731730034489,24.8313061156729
359,0,8.57638973657185,24.8996295323755,24.8982631262987
360,0,10.5938194362323,24.5948490808184,24.5365502128101
361,0,10.6254288388367,24.5905508359867,24.6656501450552
362,0,10.2275559576441,24.6456104745017,24.618414248306
363,0,10.5204009358053,24.6048822178707,24.652909440732
364,0,7.5034475633323,25.0924463857634,25.0540864532231
365,0,8.61756508827248,24.8927197097236,24.9208998715455
366,0,10.1697723320249,24.653784522784,24.6544699049522
367,0,8.34532772503131,24.9390312939719,24.9431463295183
368,0,9.84548358917008,24.7005379300272,24.7562710823402
369,0,11.1250289291916,24.5242628174878,24.6009508201655
370,0,9.10657817525031,24.8130909412484,24.7950374946165
371,1,11.5740726958237,24.4671752944114,24.5689582336003
372,0,11.3533143368639,24.4949583847459,24.4857966910159
373,0,8.72282793375219,24.8752040686002,24.8503668051317
374,0,9.27706485745105,24.7863315723844,24.7503614628693
375,0,10.1537210304143,24.6560633768801,24.6570899014088
376,0,10.2945214436448,24.6361951394385,24.728510014002
377,0,9.64677191231094,24.7299537441707,24.6869405066066
378,0,9.61436318690881,24.7348086970385,24.7074097327045
379,0,8.63269632321891,24.8901887610385,24.8197079893142
380,0,8.80034221538117,24.8624403736553,24.8430384919595
381,0,9.41305257262503,24.7653373474785,24.7024159853323
382,0,10.2112757552881,24.647908783182,24.6488261448856
383,0,9.50033292207566,24.7520219290183,24.7029755767988
384,0,10.1577834547265,24.6554862813241,24.6165398129944
385,0,9.53577907824577,24.746649187691,24.7311048721555
386,0,10.4066408565392,24.6205674466271,24.6076609564778
387,0,10.4820886813488,24.6101456853763,24.6462481377106
388,0,11.8156254552891,24.437375905309,24.4675631012449
389,0,8.6942257794962,24.8799424386916,24.9105246025826
390,0,8.65859146603902,24.8858676459759,24.9630956761045
391,0,10.2453490682692,24.6431027660068,24.7316286438508
392,0,9.52177651957938,24.7487692314164,24.8147429893608
393,0,8.96284347328089,24.8360434982966,24.8286880932409
394,0,11.7370062112327,24.4470074417248,24.419437480277
395,0,9.21919993341157,24.7953584448099,24.82006199451
396,0,10.7730952662812,24.5706390884944,24.5172805588175
397,0,12.0000170816533,24.4150354456456,24.434826112826
398,0,9.98288991484765,24.6805424828055,24.7317021470461
399,0,10.5337481792845,24.6030530292911,24.6253343774435
400,0,11.7510473105277,24.4452825625887,24.4631766877874
401,0,9.64605487171097,24.730060983087,24.7561654297071
402,0,11.8106177621591,24.4379874772874,24.4075729279737
403,0,11.4278168124341,24.4855220898992,24.4918149529862
404,0,8.83073568504307,24.8574663667751,24.8570525786975
405,0,12.6634996209406,24.337395749314,24.3617753466063
406,0,9.71773757415478,24.7193795267522,24.6894700523936
407,0,11.1392111387323,24.522424838192,24.5318509298705
408,0,9.52946004385098,24.747605529215,24.7697353446567
409,0,9.85444022058162,24.6992260783941,24.6614919721252
410,0,9.88635269654721,24.6945616243252,24.6757020699087
411,0,9.4618203637054,24.75788222901,24.7320761263842
412,0,10.3923119013478,24.6225552693898,24.6384845781184
413,0,9.39234335250191,24.7685148505067,24.8342394426538
414,0,9.17657989969209,24.8020434368966,24.844431897674
415,0,9.34144828661242,24.7763537590658,24.7849218899657
416,0,9.37539916657784,24.7711198840766,24.7054597499386
417,0,11.061856725372,24.5324783438017,24.5587676109657
418,0,10.3671431777988,24.6260535125087,24.6508618229043
419,0,10.0524851434554,24.6705197011285,24.7382723904345
420,0,8.8075051716739,24.8612665831442,24.9014457141363
421,0,11.3353579316691,24.4972419579606,24.4344941699215
422,0,9.42563914089907,24.7634095509405,24.7494398541472
423,0,9.74297103501918,24.7156382231865,24.6883696197051
424,0,9.49311316134498,24.7531187192963,24.6771632257981
425,0,8.93254778976077,24.8409282726486,24.9236261368477
426,0,8.22370164446541,24.9602120754315,25.0267588469076
427,0,8.71080481023907,24.8771939812791,24.8453674190101
428,0,8.78916071283176,24.8642745926798,24.861756507976
429,0,9.07837398499578,24.8175660784586,24.7349984949817
430,0,11.4426973727319,24.4836447282096,24.5453304455023
431,0,9.48375396614191,24.7545417640497,24.7268315353535
432,0,11.0738218798833,24.5309186833941,24.4603256118939
433,0,10.7046541684452,24.5798337172854,24.5929305876482
434,0,11.2490321152905,24.5082710301185,24.4681408673527
435,0,8.75601039304457,24.8697263330571,24.887643342088
436,0,10.3880561468015,24.6231461882851,24.6656832568248
437,0,10.6736282942045,24.5840212292064,24.5808752226406
438,0,9.54137947898816,24.7458021359054,24.7221545998476
439,0,10.6351951960379,24.589225392663,24.6006884465843
440,0,11.6535838815433,24.4572982031943,24.4231806217127
441,0,10.7591331222413,24.5725100624063,24.5319694135155
442,0,9.50445653571938,24.7513958639876,24.7592598855943
443,0,8.89764459513538,24.8465765269163,24.7928573306784
444,0,11.2298147838541,24.5107377719083,24.5383740815493
445,0,9.28753927029189,24.7847035942211,24.7906353585366
446,0,11.4546549824771,24.4821379002078,24.5017396257679
447,0,10.2127565221144,24.6476995889415,24.5883526066254
448,0,9.84045545284078,24.7012749096033,24.6745822204959
449,0,10.7449243197377,24.5744165837172,24.5451963929785
450,0,10.1371112826042,24.6584253111546,24.5983352576068
451,0,10.365647762511,24.6262616300004,24.6710194954574
452,0,10.5241197496929,24.6043723355607,24.681795130484
453,0,10.5640746022067,24.5989055103226,24.5999467737185
454,0,11.6553316044159,24.4570818541216,24.4496238406947
455,0,8.28739903264251,24.9490806113652,24.9655315921924
456,0,7.49897091167786,25.0933073727228,25.0035209098167
457,0,10.4293680597525,24.6174201609349,24.6242054579549
458,0,8.80868862633123,24.8610727428417,24.9374686799322
459,0,9.56941371003557,24.7415694622829,24.7479391051122
460,0,9.79268015054994,24.7082962361128,24.7162793484336
461,0,10.3876746894004,24.6231991661278,24.5942560575851
462,0,8.60775447074847,24.8943630732306,24.903908346738
463,0,10.0367010229681,24.6727867593208,24.6746215648672
464,0,9.57845348821578,24.7402072589644,24.7178854598262
465,0,10.1820253686631,24.6520473398983,24.5814584279056
466,0,10.3233391563157,24.6321622090545,24.6396019785401
467,0,9.54255072391329,24.74562504982,24.8005696603721
468,0,11.0256199458039,24.5372121275528,24.4756927927637
469,0,11.1389526237051,24.5224583201568,24.5546566433407
470,0,10.0384093314495,24.6725412246127,24.6449009285591
471,0,9.46251434953919,24.7577764171084,24.720924560762
472,0,9.85497513216714,24.6991477691924,24.7008605276076
473,0,10.0336729291384,24.6732220891253,24.6846200019649
474,0,9.74436413688435,24.7154319537158,24.7121976004871
475,0,10.2904706228022,24.6367629413786,24.6515885083122
476,0,8.90999413727335,24.8445755175378,24.8030183085741
477,0,11.0233008911727,24.5375156062267,24.5060008957277
478,0,11.9023522798234,24.4268251814054,24.4410253180185
479,0,9.96979647994118,24.6824359457653,24.6541433033147
480,0,8.29266482696616,24.9481642173541,24.9161314082721
481,0,9.56274583583413,24.7425750685147,24.7053361456478
482,0,10.4334960925731,24.6168492429139,24.6351019776857
483,0,9.56915466920188,24.7416085160845,24.7699730149037
484,0,10.9308220057755,24.5496700083055,24.4688513212696
485,0,9.61713037893652,24.7343935223949,24.7177269914333
486,0,10.503484217595,24.6072039267802,24.6436936689394
487,0,8.75678343814772,24.8695989669329,24.9153265757677
488,0,10.4764328990609,24.6109243251507,24.6671843906363
489,0,9.18336912754308,24.8009764638038,24.8038221194076
490,0,9.07652495031849,24.8178599487994,24.8976313588017
491,0,8.28847789435744,24.9488928121369,25.0145080645335
492,0,9.5542282454809,24.7438606575544,24.702707936352
493,0,9.26928710184283,24.7875416141358,24.7637468420252
494,0,9.11722916436276,24.8114045613788,24.8168938264008
495,0,9.54276255968863,24.7455930236837,24.7640532255821
496,0,11.4614328267559,24.4812844942778,24.4726753002204
497,0,10.145968923368,24.6571652584321,24.6581914826889
498,0,9.44714587841728,24.7601214642101,24.7143179518308
499,0,11.0365279645106,24.5357855261321,24.4846410715083
500,0,9.25944993443007,24.789073508506,24.8643223612868
501,0,10.1542530868991,24.6559877814271,24.6941090237463
